text,emotion
拜托你停下来，你的声音已经让我头痛了！,厌恶语调
他居然这样背叛我们，真让人觉得恶心！,厌恶语调
你这样的人，真是不值得原谅！,厌恶语调
你怎么了？看起来有点不太舒服。,关切语调
刚刚的事情没事吧？有需要帮忙的话，告诉我。,关切语调
你最近是不是很累？要不要多休息一点？,关切语调
你的伤口好点了吗？还疼不疼？,关切语调
这么晚了，你一个人回去没问题吗？,关切语调
你真的没事吗？别勉强自己。,关切语调
如果遇到困难，记得我随时都在。,关切语调
今天怎么没来上班？是身体不舒服吗？,关切语调
你刚刚发抖了，是不是冷到了？,关切语调
有什么心事，告诉我吧，别闷在心里。,关切语调
这次的旅行真的太开心了，简直是最棒的假期！,开心语调
你看！我终于成功了，太兴奋了！,开心语调
这真的是我一直想要的礼物，谢谢你！,开心语调
今天的天气真好，我们一起去公园走走吧！,开心语调
你不觉得这件事很好笑吗？我笑到肚子痛了！,开心语调
我终于买到那件衣服了，开心到不行！,开心语调
我们赢了！这场比赛真的太刺激了！,开心语调
这道菜好好吃啊，我还想再吃一碗！,开心语调
你看我新学会的舞蹈，跳得还不错吧！,开心语调
今天真的太开心了，下次我们再约！,开心语调
你到底想怎样？可以不要再烦我了吗！,愤怒语调
为什么你总是这样！一点责任感都没有！,愤怒语调
我已经说过很多次了，你到底有没有在听！,愤怒语调
你凭什么这样对我？我受够了！,愤怒语调
这种事居然发生在我身上，真是太可恶了！,愤怒语调
你给我滚！我不想再看到你！,愤怒语调
别再找借口了，你根本就是在推卸责任！,愤怒语调
你这样做到底有没有考虑过别人的感受？,愤怒语调
这件事我无法忍受，我一定要说清楚！,愤怒语调
每次都这样，什么时候你才能改变？,愤怒语调
我真的很努力了，但还是失败了。,悲伤语调
为什么他要离开我？我们不是说好要一直在一起吗？,悲伤语调
我再也看不到她的笑容了，这让我好难过。,悲伤语调
这座城市到处都是回忆，却再也找不到你。,悲伤语调
我已经习惯了一个人，只是偶尔还是会觉得孤单。,悲伤语调
没有人会理解我的痛苦，我只能自己承受。,悲伤语调
他走的那天，我的世界好像都崩塌了。,悲伤语调
这段时间，我一直都睡不好，脑子里全是过去的事。,悲伤语调
我真的好想她，可是再怎么想也没用。,悲伤语调
如果当初我做得更好，结局是不是就不一样了？,悲伤语调
你真的确定这样做是对的吗？,疑问语调
为什么我总觉得事情有点奇怪？,疑问语调
你怎么会知道这件事？有人告诉你了吗？,疑问语调
我不懂，为什么他突然变得这么冷淡？,疑问语调
难道你没有发现问题出在哪里吗？,疑问语调
你刚刚说什么？可以再说一遍吗？,疑问语调
这样做真的会成功吗？,疑问语调
你刚刚去哪了？怎么到现在才回来？,疑问语调
你为什么不告诉我？是有什么难言之隐吗？,疑问语调
我不明白，这一切到底是怎么发生的？,疑问语调
天啊！你居然真的做到了！,惊奇语调
这怎么可能！我简直不敢相信！,惊奇语调
你说什么？他竟然是你的哥哥？,惊奇语调
我完全没想到事情会变成这样！,惊奇语调
哇！这地方也太美了吧！,惊奇语调
你刚刚的表演真的太精彩了！,惊奇语调
怎么会有人这么厉害！简直是天才！,惊奇语调
你看！天空居然出现了双彩虹！,惊奇语调
什么？他竟然要结婚了！,惊奇语调
不可能吧！这一切太让人意外了！,惊奇语调
这东西好恶心，快拿走！,厌恶语调
你说的话真让人讨厌，我不想听了！,厌恶语调
他这种行为，真的是让人看不下去。,厌恶语调
我受不了这种气氛，还是离开吧。,厌恶语调
你怎么会喜欢这种人？我完全无法理解。,厌恶语调
这件衣服的味道真难闻，别靠近我！,厌恶语调
这种事发生在我身上，简直是个噩梦。,厌恶语调
这里的环境太脏了，我待不下去了。,厌恶语调
每次听到他说话，我就觉得烦躁不已。,厌恶语调
他做的那些事，真是让人无法接受！,厌恶语调
我刚整理了书架，发现好多书都没看过。,平淡语气
你晚上吃了什么？我也还没决定要吃什么。,平淡语气
最近天气变凉了，该把外套拿出来了。,平淡语气
她今天好像很忙，一直没回我的讯息。,平淡语气
这本书我看了三次，每次都有不同的感觉。,平淡语气
他去楼下买饮料，应该很快就回来了。,平淡语气
你如果不想说，也没关系，我只是问问。,平淡语气
这个房间需要重新整理一下，东西太乱了。,平淡语气
这份报告我写好了，待会再给你过目。,平淡语气
他搬走之后，这里变得很安静。,平淡语气
明天早上六点出发，我们要早点休息。,平淡语气
电视剧演到一半，广告时间真的很烦。,平淡语气
我刚刚洗完澡，觉得舒服多了。,平淡语气
昨天的比赛挺精彩的，你没看的话可惜了。,平淡语气
我出门买了些水果，冰箱里有你爱吃的苹果。,平淡语气
电脑重开机之后，好像变快了不少。,平淡语气
窗外的猫又来了，看起来很熟悉。,平淡语气
那个新的咖啡店好像挺热门，改天一起去看看。,平淡语气
我把花换成新的了，整个房间看起来更有生气。,平淡语气
你最近瘦了一点，是不是吃得比较少？,平淡语气
这部电影的配乐做得不错，值得一听。,平淡语气
我刚发现手机快没电了，先去充电。,平淡语气
那家书店关门了，真可惜，以前常去。,平淡语气
这杯茶泡得刚刚好，温度也适中。,平淡语气
我刚看完一集剧情，还好没有太大的反转。,平淡语气
这条围巾是我自己织的，算是消磨时间。,平淡语气
她今天穿的那件裙子，很适合她。,平淡语气
我把窗户打开了，空气流通一些。,平淡语气
最近晚上特别安静，睡得也比较好。,平淡语气
我今天去海边走了一下，吹吹风，心情好很多。,平淡语气
你怎么看起来有点累？是不是没睡好？,关切语调
你还好吗？刚刚发生什么事了？,关切语调
你哭了吗？要不要喝点水，缓和一下？,关切语调
最近工作压力是不是太大了？要不要休息几天？,关切语调
你有没有吃饭？不能饿著自己啊。,关切语调
那么晚了，你还没回家吗？我有点担心。,关切语调
你的手是不是受伤了？需要我帮你看看吗？,关切语调
这么冷的天，你怎么穿那么少？小心感冒。,关切语调
你为什么一个人坐在这里？发生什么事了吗？,关切语调
你最近还好吗？感觉好久没看到你笑了。,关切语调
刚刚那一跤有没有受伤？要不要去医院检查看看？,关切语调
你家里的事情还顺利吗？需要我帮忙吗？,关切语调
你真的没事吗？看起来不像没事啊。,关切语调
那件事情你有想开一点吗？别钻牛角尖了。,关切语调
你这两天的情绪很低落，有发生什么事吗？,关切语调
这么晚了，别喝那么多酒，小心身体受不了。,关切语调
你刚刚脸色有点苍白，是不是生病了？,关切语调
你不要逞强，累了就说一声，我可以帮你。,关切语调
你听我说，有什么问题我们一起解决，好吗？,关切语调
刚刚那通电话是谁打来的？是不是有什么问题？,关切语调
我知道你最近很难过，但不要把自己关起来。,关切语调
如果你需要人陪，我随时都在。,关切语调
你这几天没什么食欲，是不是身体不舒服？,关切语调
刚刚那么大的声音，发生什么事了？,关切语调
你的工作做得怎么样？还能应付吗？,关切语调
你不觉得最近自己太累了吗？要不要放个假？,关切语调
你刚刚的反应好像不太对，是不是在隐瞒什么？,关切语调
那个人刚刚说的话你别放在心上，没有人会怪你的。,关切语调
你想哭就哭出来吧，憋著会更难受。,关切语调
这是我一直想要的生日礼物，谢谢你，真的太惊喜了！,开心语调
我们今天居然抽到了头奖，真的是太幸运了！,开心语调
终于下班了，今晚我们一起去吃大餐吧！,开心语调
你看，这次的计划成功了，我们真的做到了！,开心语调
我刚刚听到一个超好笑的笑话，笑到肚子都痛了！,开心语调
天啊！你居然记得我的喜好，这真让我太开心了！,开心语调
今天天气超好，我们去野餐吧，顺便晒晒太阳！,开心语调
